,mean,stdev,Prob1_mean,Prob1_stdev
105,0.0,0.0,0.08996113948523998,0.03506299951521104
106,0.0,0.0,0.06411514431238174,0.0334063452588705
107,0.0,0.0,0.16137487292289734,0.1028744691033841
108,0.1,0.31622776601683794,0.28553266227245333,0.11219863770741757
109,0.0,0.0,0.0898100983351469,0.036917983561928734
110,0.0,0.0,0.14110935293138027,0.06593167427784544
111,0.0,0.0,0.27174399197101595,0.09349918349140565
112,0.0,0.0,0.09004643298685551,0.04544691119739662
113,0.0,0.0,0.10605496056377887,0.06510364415363376
114,0.0,0.0,0.06411514431238174,0.0334063452588705
115,0.0,0.0,0.1054768193513155,0.06322494592426417
116,0.0,0.0,0.16475871652364732,0.09973043152891041
117,0.0,0.0,0.10063371285796166,0.0791597483405334
118,0.0,0.0,0.10018179640173912,0.07942517782185478
119,0.0,0.0,0.14756568633019923,0.07429554547388048
120,0.0,0.0,0.10605496056377887,0.06510364415363376
121,0.0,0.0,0.04464942440390587,0.018005381419203773
122,0.0,0.0,0.150594899430871,0.08020521961917505
123,0.0,0.0,0.21447485610842704,0.0951477941609655
124,0.0,0.0,0.2165118098258972,0.09991080015047982
125,0.0,0.0,0.06099052131175995,0.04145988207313654
126,0.0,0.0,0.14756568633019923,0.07429554547388048
127,0.0,0.0,0.06620532460510731,0.03802711618964916
128,0.0,0.0,0.14455734752118587,0.07200078426219864
129,0.0,0.0,0.12686014585196972,0.08990550731903098
130,0.0,0.0,0.13183533810079098,0.06558459893305874
131,0.0,0.0,0.10763278640806676,0.07483367055689502
132,0.0,0.0,0.0955645028501749,0.07414172203792715
133,0.0,0.0,0.2165118098258972,0.09991080015047982
134,0.0,0.0,0.08999984748661519,0.03954350584605862
135,0.0,0.0,0.06620532460510731,0.03802711618964916
136,0.0,0.0,0.06411514431238174,0.0334063452588705
137,0.0,0.0,0.15091563239693642,0.0797784537193796
138,0.0,0.0,0.13483827076852323,0.07254724476229552
139,0.0,0.0,0.13091182857751846,0.07501645106559729
140,0.0,0.0,0.22365284115076065,0.0974826248236941
141,0.0,0.0,0.08805937431752682,0.03327112112915419
142,0.0,0.0,0.14997489973902703,0.079417154112699
143,0.0,0.0,0.15007509514689446,0.1016382629368342
144,0.0,0.0,0.10763278640806676,0.07483367055689502
145,0.0,0.0,0.06417861841619014,0.03416944531665677
146,0.0,0.0,0.04464942440390587,0.018005381419203773
147,0.0,0.0,0.1054768193513155,0.06322494592426417
148,0.0,0.0,0.06614185050129891,0.03734675822797883
149,0.1,0.31622776601683794,0.30468168556690217,0.11812253617778513
150,0.0,0.0,0.14455734752118587,0.07200078426219864
151,0.0,0.0,0.13778022788465022,0.09308976386682026
152,0.0,0.0,0.15947111397981645,0.08221963656064459
153,0.0,0.0,0.20384446382522584,0.08214785439283585
154,0.1,0.31622776601683794,0.28864313662052155,0.12036604518794437
155,0.0,0.0,0.0765269236639142,0.03891547918103001
156,0.0,0.0,0.1448881860822439,0.06889030058964943
157,0.0,0.0,0.10763278640806676,0.07483367055689502
158,0.2,0.42163702135578396,0.33230957239866254,0.12941281070875002
159,0.0,0.0,0.15947111397981645,0.08221963656064459
160,0.0,0.0,0.10705464519560337,0.07321895027130229
161,0.0,0.0,0.06417861841619014,0.03416944531665677
162,0.0,0.0,0.13591357097029685,0.0966979681744821
163,0.0,0.0,0.06113620065152645,0.043332469410942494
164,0.0,0.0,0.13542581610381604,0.07226246504942478
165,0.0,0.0,0.08966064006090164,0.04094234185192676
166,0.0,0.0,0.12680367045104504,0.08950248487220255
167,0.0,0.0,0.08999984748661519,0.03954350584605862
168,0.0,0.0,0.1448881860822439,0.06889030058964943
169,0.0,0.0,0.10605496056377887,0.06510364415363376
170,0.0,0.0,0.06417861841619014,0.03416944531665677
171,0.0,0.0,0.16328511759638786,0.10186482866340225
172,0.0,0.0,0.28504499346017836,0.09884098530269535
173,0.0,0.0,0.0620755136013031,0.04288380899831591
174,0.0,0.0,0.08966064006090164,0.04094234185192676
175,0.0,0.0,0.06620532460510731,0.03802711618964916
176,0.0,0.0,0.08596419170498848,0.04407699079044886
177,0.0,0.0,0.0898100983351469,0.036917983561928734
178,0.0,0.0,0.15091563239693642,0.0797784537193796
179,0.0,0.0,0.13542581610381604,0.07226246504942478
180,0.2,0.42163702135578396,0.33230957239866254,0.12941281070875002
181,0.0,0.0,0.0765269236639142,0.03891547918103001
182,0.0,0.0,0.09247172959148883,0.03903921386064047
183,0.0,0.0,0.1524117708206177,0.08340142167028654
184,0.0,0.0,0.10763278640806676,0.07483367055689502
185,0.0,0.0,0.13689062930643559,0.07116714072291652
186,0.0,0.0,0.06417861841619014,0.03416944531665677
187,0.0,0.0,0.09013693463057279,0.05179892583351221
188,0.0,0.0,0.06417861841619014,0.03416944531665677
189,0.0,0.0,0.10605496056377887,0.06510364415363376
190,0.0,0.0,0.08996113948523998,0.03506299951521104
191,0.0,0.0,0.10605496056377887,0.06510364415363376
192,0.0,0.0,0.050285181403160094,0.01994336522751347
193,0.0,0.0,0.1448881860822439,0.06889030058964943
194,0.0,0.0,0.06099052131175995,0.04145988207313654
195,0.0,0.0,0.10605496056377887,0.06510364415363376
196,0.0,0.0,0.08805937431752682,0.03327112112915419
197,0.0,0.0,0.15091563239693642,0.0797784537193796
198,0.0,0.0,0.06620532460510731,0.03802711618964916
199,0.0,0.0,0.13483827076852323,0.07254724476229552
200,0.0,0.0,0.06417861841619014,0.03416944531665677
201,0.0,0.0,0.09437349475920201,0.040346739648913714
202,0.0,0.0,0.21801830157637597,0.09148011097171341
203,0.0,0.0,0.06417861841619014,0.03416944531665677
204,0.0,0.0,0.06302311532199383,0.03281648683727826
205,0.0,0.0,0.08996113948523998,0.03506299951521104
206,0.0,0.0,0.12258841283619404,0.05099161155381515
207,0.0,0.0,0.06620532460510731,0.03802711618964916
208,0.0,0.0,0.13418691754341125,0.0956376985168994
209,0.0,0.0,0.20061203464865685,0.09563969621541939
210,0.0,0.0,0.16475871652364732,0.09973043152891041
211,0.0,0.0,0.07590425591915846,0.03928348852523868
212,0.0,0.0,0.09137139841914177,0.0415888407568842
213,0.0,0.0,0.14997489973902703,0.079417154112699
214,0.0,0.0,0.08471929151564836,0.04657466242066607
215,0.0,0.0,0.06411514431238174,0.0334063452588705
216,0.0,0.0,0.14110935293138027,0.06593167427784544
217,0.0,0.0,0.08901108335703611,0.05065282174041457
218,0.0,0.0,0.13542581610381604,0.07226246504942478
219,0.0,0.0,0.09733397290110588,0.0794292952920941
220,0.0,0.0,0.10605496056377887,0.06510364415363376
221,0.0,0.0,0.1054768193513155,0.06322494592426417
222,0.0,0.0,0.06417861841619014,0.03416944531665677
223,0.0,0.0,0.20624584034085275,0.09707977946894415
224,0.0,0.0,0.1448881860822439,0.06889030058964943
225,0.0,0.0,0.20936501100659372,0.10720385307737487
226,0.0,0.0,0.06417861841619014,0.03416944531665677
227,0.0,0.0,0.1054768193513155,0.06322494592426417
228,0.0,0.0,0.1448881860822439,0.06889030058964943
229,0.0,0.0,0.06411514431238174,0.0334063452588705
230,0.0,0.0,0.050285181403160094,0.01994336522751347
231,0.0,0.0,0.15560802184045314,0.10274462347253303
232,0.0,0.0,0.08471929151564836,0.04657466242066607
233,0.0,0.0,0.14110935293138027,0.06593167427784544
234,0.0,0.0,0.08966064006090164,0.04094234185192676
235,0.0,0.0,0.06620532460510731,0.03802711618964916
236,0.0,0.0,0.06417861841619014,0.03416944531665677
237,0.0,0.0,0.14756568633019923,0.07429554547388048
238,0.0,0.0,0.10126263722777366,0.07824582672417922
239,0.0,0.0,0.19256799146533013,0.12613800148528095
240,0.0,0.0,0.1437868531793356,0.07171767072583239
241,0.0,0.0,0.14350653104484082,0.09580793614477977
242,0.0,0.0,0.09013693463057279,0.05179892583351221
243,0.0,0.0,0.08999984748661519,0.03954350584605862
244,0.0,0.0,0.2028966389596462,0.09508532887090522
245,0.0,0.0,0.08966064006090164,0.04094234185192676
246,0.0,0.0,0.14455734752118587,0.07200078426219864
247,0.0,0.0,0.29891708493232727,0.1195511943212598
248,0.0,0.0,0.06411514431238174,0.0334063452588705
249,0.0,0.0,0.10126263722777366,0.07824582672417922
250,0.0,0.0,0.06614185050129891,0.03734675822797883
251,0.0,0.0,0.1054768193513155,0.06322494592426417
252,0.0,0.0,0.061641298606991766,0.04330351779482299
253,0.0,0.0,0.09004643298685551,0.04544691119739662
254,0.0,0.0,0.13483827076852323,0.07254724476229552
255,0.0,0.0,0.10763278640806676,0.07483367055689502
256,0.0,0.0,0.06620532460510731,0.03802711618964916
257,0.0,0.0,0.12686014585196972,0.08990550731903098
258,0.0,0.0,0.09947775825858116,0.08001072809011316
259,0.0,0.0,0.09247172959148883,0.03903921386064047
260,0.0,0.0,0.08805937431752682,0.03327112112915419
261,0.0,0.0,0.15127087347209453,0.07594922367400353
262,0.0,0.0,0.14229202941060065,0.09684369673686975
263,0.0,0.0,0.2260704830288887,0.11325860934549184
264,0.0,0.0,0.08996113948523998,0.03506299951521104
265,0.0,0.0,0.04442309476435184,0.01717645807349528
266,0.0,0.0,0.08966064006090164,0.04094234185192676
267,0.0,0.0,0.10605496056377887,0.06510364415363376
268,0.0,0.0,0.08931632153689861,0.046295241168663515
269,0.0,0.0,0.08895250614732504,0.05093701941159764
270,0.0,0.0,0.06411514431238174,0.0334063452588705
271,0.0,0.0,0.1040425393730402,0.06560543551460399
272,0.0,0.0,0.06099052131175995,0.04145988207313654
273,0.1,0.31622776601683794,0.304000748693943,0.12535850473092564
274,0.0,0.0,0.13960080817341805,0.09217824447846569
275,0.0,0.0,0.13183533810079098,0.06558459893305874
276,0.0,0.0,0.08999984748661519,0.03954350584605862
277,0.0,0.0,0.14756568633019923,0.07429554547388048
278,0.0,0.0,0.08805937431752682,0.03327112112915419
279,0.0,0.0,0.09137139841914177,0.0415888407568842
280,0.0,0.0,0.06614185050129891,0.03734675822797883
281,0.0,0.0,0.2771057426929474,0.1012150376803626
282,0.0,0.0,0.10605496056377887,0.06510364415363376
283,0.0,0.0,0.21391709446907042,0.10500499956878144
284,0.0,0.0,0.15560802184045314,0.10274462347253303
285,0.0,0.0,0.09137139841914177,0.0415888407568842
286,0.0,0.0,0.09004643298685551,0.04544691119739662
287,0.0,0.0,0.29148100018501283,0.11042404491310262
288,0.0,0.0,0.15036612674593924,0.08538986231854022
289,0.0,0.0,0.10705464519560337,0.07321895027130229
290,0.0,0.0,0.14110935293138027,0.06593167427784544
291,0.0,0.0,0.08895250614732504,0.05093701941159764
292,0.0,0.0,0.205596624314785,0.11569185232833544
293,0.0,0.0,0.09247172959148883,0.03903921386064047
294,0.0,0.0,0.06411514431238174,0.0334063452588705
295,0.0,0.0,0.1892174206674099,0.11790659308076268
296,0.0,0.0,0.06411514431238174,0.0334063452588705
297,0.0,0.0,0.09005340300500393,0.03521880504194919
298,0.0,0.0,0.10605496056377887,0.06510364415363376
299,0.0,0.0,0.10705464519560337,0.07321895027130229
300,0.0,0.0,0.050285181403160094,0.01994336522751347
301,0.0,0.0,0.0607614766806364,0.04371503055420486
302,0.0,0.0,0.20307651199400426,0.1112129953932147
303,0.0,0.0,0.10705464519560337,0.07321895027130229
304,0.0,0.0,0.21321929544210433,0.11632282942665687
305,0.0,0.0,0.16328511759638786,0.10186482866340225
306,0.0,0.0,0.10763278640806676,0.07483367055689502
307,0.0,0.0,0.08901108335703611,0.05065282174041457
308,0.0,0.0,0.10018179640173912,0.07942517782185478
309,0.0,0.0,0.2260704830288887,0.11325860934549184
310,0.0,0.0,0.20657402276992798,0.07843613249403777
311,0.0,0.0,0.05548231266438961,0.027686211776953396
312,0.0,0.0,0.10346439816057681,0.06372124449017695
313,0.0,0.0,0.09137139841914177,0.0415888407568842
314,0.0,0.0,0.08659741953015328,0.04326633674275189
315,0.0,0.0,0.1515356320887804,0.08055494053593744
316,0.0,0.0,0.09004643298685551,0.04544691119739662
317,0.0,0.0,0.09137139841914177,0.0415888407568842
318,0.0,0.0,0.10705464519560337,0.07321895027130229
319,0.0,0.0,0.16137487292289734,0.1028744691033841
320,0.0,0.0,0.08931632153689861,0.046295241168663515
321,0.0,0.0,0.10763278640806676,0.07483367055689502
322,0.0,0.0,0.1515356320887804,0.08055494053593744
323,0.0,0.0,0.08895250614732504,0.05093701941159764
324,0.0,0.0,0.06055630631744861,0.04188136181600946
325,0.0,0.0,0.14229202941060065,0.09684369673686975
326,0.0,0.0,0.06620532460510731,0.03802711618964916
327,0.0,0.0,0.20657402276992798,0.07843613249403777
328,0.0,0.0,0.14940592423081397,0.10232221669224166
329,0.0,0.0,0.14455734752118587,0.07200078426219864
330,0.0,0.0,0.2257177323102951,0.11367952785928293
331,0.0,0.0,0.10605496056377887,0.06510364415363376
332,0.0,0.0,0.0607614766806364,0.04371503055420486
333,0.0,0.0,0.0898100983351469,0.036917983561928734
334,0.0,0.0,0.22365284115076065,0.0974826248236941
335,0.0,0.0,0.0765269236639142,0.03891547918103001
336,0.0,0.0,0.14997489973902703,0.079417154112699
337,0.0,0.0,0.08966064006090164,0.04094234185192676
338,0.0,0.0,0.14510670490562916,0.0728273462216991
339,0.0,0.0,0.06417861841619014,0.03416944531665677
340,0.0,0.0,0.06302311532199383,0.03281648683727826
341,0.0,0.0,0.13483827076852323,0.07254724476229552
342,0.0,0.0,0.22215866819024085,0.09975680203712033
343,0.0,0.0,0.10763278640806676,0.07483367055689502
344,0.0,0.0,0.10763278640806676,0.07483367055689502
345,0.0,0.0,0.06113620065152645,0.043332469410942494
346,1.0,0.0,0.8159586250782013,0.0751241778885329
347,0.0,0.0,0.14292876981198788,0.07918077534987643
348,1.0,0.0,0.7214690089225769,0.08719200080906439
349,0.0,0.0,0.0900489192456007,0.05244357448526232
350,0.0,0.0,0.049960465729236604,0.018107263461821413
351,0.0,0.0,0.04060335271060467,0.015672736233804458
352,0.0,0.0,0.12250847928225994,0.0764153269760157
353,0.0,0.0,0.2947293475270271,0.0775210277429831
354,1.0,0.0,0.9371913552284241,0.034309554728903756
355,0.0,0.0,0.10583474226295948,0.05309035201536923
356,0.0,0.0,0.045927048288285734,0.019676879384163782
357,0.0,0.0,0.08535352684557437,0.04052402686236348
358,0.0,0.0,0.08590256646275521,0.04739132909588426
359,0.0,0.0,0.04251261372119188,0.014041482061351081
360,0.0,0.0,0.15925370305776596,0.08633261783148236
361,1.0,0.0,0.8476356029510498,0.08903023370736857
362,0.0,0.0,0.045927048288285734,0.019676879384163782
363,1.0,0.0,0.8448028206825257,0.08677766843902758
364,1.0,0.0,0.8897769689559937,0.03757530709830684
365,0.0,0.0,0.1541351296007633,0.081195470163174
366,1.0,0.0,0.912014615535736,0.04644616748556001
367,1.0,0.0,0.9430374562740326,0.01660564112601067
368,0.0,0.0,0.0884522046893835,0.049734724256010464
369,0.0,0.0,0.08535352684557437,0.04052402686236348
370,1.0,0.0,0.8531384170055389,0.08119425688995052
371,1.0,0.0,0.9359225869178772,0.022967919557367482
372,0.0,0.0,0.0884522046893835,0.049734724256010464
373,1.0,0.0,0.9020382225513458,0.026361030132512606
374,0.0,0.0,0.05007041394710541,0.026525433407273508
375,0.0,0.0,0.0884522046893835,0.049734724256010464
376,0.0,0.0,0.15540815591812135,0.08292582462739864
377,0.0,0.0,0.09723788946866989,0.04920961477910251
378,0.0,0.0,0.06099981088191271,0.037810275690992476
379,0.3,0.48304589153964794,0.4373696267604828,0.09635581877919154
380,0.2,0.42163702135578396,0.41398009061813357,0.0978565298578595
381,0.0,0.0,0.04374714493751526,0.019394311536283237
382,0.0,0.0,0.03319691717624664,0.010550008623413435
383,0.0,0.0,0.011083978973329068,0.0038044721468535434
384,0.0,0.0,0.031136156991124153,0.016582232064459655
385,1.0,0.0,0.7942108988761902,0.06943140666248214
386,0.0,0.0,0.04631598610430956,0.013777000721493814
387,0.0,0.0,0.1696533292531967,0.06386165845525052
388,0.6,0.5163977794943222,0.507008296251297,0.10259473079201162
389,0.0,0.0,0.21915988028049468,0.10812707566275705
390,0.1,0.31622776601683794,0.28228641897439954,0.14227530184068907
391,0.0,0.0,0.06700126603245735,0.03920622619595092
392,0.0,0.0,0.059424609690904615,0.02250505115771334
393,1.0,0.0,0.8396694242954255,0.07825162088822218
394,0.0,0.0,0.06987439058721065,0.025500597287947808
395,0.0,0.0,0.04262604936957359,0.01675024514732049
396,0.0,0.0,0.034967344254255295,0.011843661996712192
397,0.0,0.0,0.0403378801420331,0.017442628939162312
398,1.0,0.0,0.8867137849330902,0.025422590786646597
399,0.0,0.0,0.05278878062963486,0.025977623280851528
400,0.0,0.0,0.04112689793109894,0.009202156180953656
401,0.0,0.0,0.031270550563931465,0.008381808410707913
402,0.0,0.0,0.014073227578774095,0.0050429105067901665
403,0.0,0.0,0.03625194700434804,0.01675931357314561
404,0.0,0.0,0.008794679632410407,0.0029067538648997505
405,0.7,0.48304589153964794,0.5571987092494964,0.08743168415278621
406,0.0,0.0,0.02432137941941619,0.0077040180613470845
407,1.0,0.0,0.9317306458950043,0.039546733155290364
408,0.0,0.0,0.06360194236040115,0.03101420308088366
409,0.1,0.31622776601683794,0.29462551027536393,0.13230161895036194
410,0.0,0.0,0.010922222211956979,0.003044574458807939
411,0.0,0.0,0.030530576966702937,0.016762683092779652
412,0.7,0.48304589153964794,0.5509278565645218,0.10261839779626881
413,0.0,0.0,0.09029171653091908,0.04748076770431583
414,0.0,0.0,0.04607727732509374,0.02270915716348147
415,0.2,0.42163702135578396,0.4106449067592621,0.1049517783878686
416,0.0,0.0,0.050724197179079056,0.01669147784036393
417,0.0,0.0,0.0694726474583149,0.024855866906125408
418,0.0,0.0,0.04784948695451021,0.017992521575510633
419,0.0,0.0,0.05124451294541359,0.023479681424967046
420,0.0,0.0,0.031149148754775525,0.01726199235911638
421,1.0,0.0,0.8036536157131196,0.08369390198937159
422,0.0,0.0,0.03455996373668313,0.01895223526715684
423,0.3,0.48304589153964794,0.3784963861107826,0.1545205021810528
424,0.3,0.48304589153964794,0.5044760048389435,0.10586263943819964
425,0.0,0.0,0.3416451409459114,0.06932729647742132
426,0.0,0.0,0.010462013771757483,0.003267953488110144
427,0.1,0.31622776601683794,0.31264619082212447,0.1360505678288666
428,0.0,0.0,0.06700126603245735,0.03920622619595092
429,0.0,0.0,0.06826413758099079,0.03432737976853427
430,0.0,0.0,0.13980376571416855,0.08064977432544128
431,0.0,0.0,0.03152390345931053,0.008118149524254976
432,0.1,0.31622776601683794,0.3246798202395439,0.1271459894531516
433,0.0,0.0,0.06352436374872923,0.037566702828299534
434,0.1,0.31622776601683794,0.30709811523556707,0.14721155369027666
435,0.0,0.0,0.048424788564443585,0.02831805230318413
436,1.0,0.0,0.8663057029247284,0.039034641873883245
437,0.0,0.0,0.11479906998574733,0.07599337444310729
438,0.0,0.0,0.15170761644840242,0.09097188048251871
439,1.0,0.0,0.9898818731307983,0.0037314577046543914
440,0.0,0.0,0.040582065284252164,0.008405214562906198
441,0.0,0.0,0.0403378801420331,0.017442628939162312
442,0.0,0.0,0.03977260645478964,0.01646759779964545
443,0.0,0.0,0.009441836550831795,0.003721609855418163
444,0.0,0.0,0.0492091003805399,0.01747276570820283
445,0.0,0.0,0.07221014872193336,0.03618029356804051
446,0.0,0.0,0.09015395157039166,0.046900747180920487
447,0.0,0.0,0.05925177410244942,0.029316499514546696
448,0.0,0.0,0.014154587220400573,0.005823252823548915
449,1.0,0.0,0.6886352479457856,0.12170145686586938
450,0.0,0.0,0.0725980207324028,0.029010429973359547
451,0.0,0.0,0.031522036623209716,0.015279913423377455
452,0.0,0.0,0.037187639810144904,0.010780022092673666
453,0.1,0.31622776601683794,0.2887225478887558,0.13584699388878477
454,0.0,0.0,0.032313276454806326,0.011028473979514107
455,0.1,0.31622776601683794,0.26437502130866053,0.16394298364181595
456,0.0,0.0,0.03901776047423482,0.023708710330074902
457,0.0,0.0,0.02488116202875972,0.009897265285585575
458,0.0,0.0,0.06573024373501539,0.03482244060866808
459,0.0,0.0,0.07352208569645882,0.04588422261543718
460,0.2,0.42163702135578396,0.3425427213311195,0.142508655094512
461,1.0,0.0,0.7830117106437683,0.0574693397895428
462,0.0,0.0,0.03394288755953312,0.011952715577987046
463,0.0,0.0,0.154122618958354,0.12027630707019148
464,0.0,0.0,0.00910275410860777,0.002817326939575757
465,0.0,0.0,0.03582855174317956,0.016898908650921387
466,0.2,0.42163702135578396,0.34823824763298034,0.1406699039972637
467,0.0,0.0,0.23020285069942475,0.11752012390169987
468,1.0,0.0,0.820840585231781,0.059223969626241296
469,0.0,0.0,0.03748887665569782,0.020343176087464474
470,0.0,0.0,0.03036673031747341,0.016157739508744676
471,1.0,0.0,0.809345805644989,0.0541714014825454
472,0.0,0.0,0.06777493208646775,0.03358783651207121
473,0.4,0.5163977794943222,0.4744087427854538,0.0986363806904183
474,0.0,0.0,0.03519370639696717,0.020503674858300833
475,0.4,0.5163977794943222,0.5033008843660355,0.09665801559202546
476,0.0,0.0,0.042719819024205206,0.00925552080434058
477,0.0,0.0,0.023637732863426207,0.012689367828600532
478,0.1,0.31622776601683794,0.3197286009788513,0.14100426114099968
479,0.0,0.0,0.008966974494978786,0.003083763973815481
480,0.0,0.0,0.03502110904082656,0.019354066080676566
481,0.2,0.42163702135578396,0.4276069313287735,0.0879508398464887
482,0.0,0.0,0.04767997767776251,0.026093010983390452
483,0.0,0.0,0.03376047071069479,0.02066920756632174
484,0.3,0.48304589153964794,0.4337640732526779,0.12127955265456078
485,0.9,0.31622776601683794,0.7386962831020355,0.1122387049386236
486,0.0,0.0,0.04325395915657282,0.023907518304646186
487,0.0,0.0,0.04878997467458248,0.015932850070089218
488,0.0,0.0,0.049930464848876,0.025849129463218316
489,0.1,0.31622776601683794,0.1466444071382284,0.13672242010143687
490,0.0,0.0,0.005888980068266392,0.0022056824162703975
491,0.0,0.0,0.04371349848806858,0.012170465168770073
